22/08/2023,"-22.00","WWW.CIRCLES.LIFE NORTH SYDNEY NS AUS Card xx6363 Value Date: 18/08/2023","+2357.08"
24/06/2023,"-19.14","TRANSPORTFORNSW TAP SYDNEY AUS Card xx6363 Value Date: 22/06/2023","+3349.10"
24/06/2023,"-10.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 23/06/2023","+3368.24"
23/06/2023,"-15.00","Transfer To UNSW HALL SOCIETY CommBank App Josh Caithness Holey Mol...","+3378.24"
23/06/2023,"-3.20","Krispy Kreme T2 Mascot NS AUS Card xx6363 Value Date: 20/06/2023","+3393.24"
22/06/2023,"-23.95","Direct Debit 184534 World Gym Moore A00BK0DP09SB","+3396.44"
22/06/2023,"-5.00","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 20/06/2023","+3420.39"
21/06/2023,"+34.35","Direct Credit 507141 AlchemyTuition AlchemyTu_P7Pevytf","+3425.39"
21/06/2023,"-32.55","EZI*Clublinks Manage Scoresby AU AUS Card xx6363 Value Date: 19/06/2023","+3391.04"
21/06/2023,"-5.00","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 19/06/2023","+3423.59"
21/06/2023,"-27.06","WWW.CIRCLES.LIFE NORTH SYDNEY NS AUS Card xx6363 Value Date: 19/06/2023","+3428.59"
21/06/2023,"-1718.00","UNSW RANDWICK NS AUS Card xx6363 Value Date: 18/06/2023","+3455.65"
21/06/2023,"-29.80","OLE BURGERS MATRAVILLE NS AUS Card xx6363 Value Date: 19/06/2023","+5173.65"
21/06/2023,"-2.24","TRANSPORTFORNSW TAP SYDNEY AUS Card xx6363 Value Date: 19/06/2023","+5203.45"
21/06/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 20/06/2023","+5205.69"
20/06/2023,"-52.00","Direct Debit 342190 DESRENFORDLEISUR 505882572","+5210.69"
20/06/2023,"-3.99","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 16/06/2023","+5262.69"
20/06/2023,"-6.29","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 16/06/2023","+5266.68"
20/06/2023,"-5.99","Spotify P23BC673C6 Sydney AU AUS Card xx6363 Value Date: 16/06/2023","+5272.97"
20/06/2023,"-2.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 16/06/2023","+5278.96"
20/06/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 16/06/2023","+5281.46"
20/06/2023,"-6.80","Jamaica Blue EQ Moore Park NS AUS Card xx6363 Value Date: 17/06/2023","+5284.96"
20/06/2023,"-165.78","SP SHOPIFY ASN ORMEAU QL AUS Card xx6363 Value Date: 17/06/2023","+5291.76"
20/06/2023,"-16.80","BOOST JUICE PTY LTD CLAYTON VI AUS Card xx6363 Value Date: 18/06/2023","+5457.54"
20/06/2023,"-12.72","Jamaica Blue EQ Moore Park NS AUS Card xx6363 Value Date: 18/06/2023","+5474.34"
20/06/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 17/06/2023","+5487.06"
19/06/2023,"+1192.32","Salary Hype Moore Park WAGES","+5492.06"
19/06/2023,"+110.52","Direct Credit 106600 EMILY S PASHLEY Pre workout","+4299.74"
19/06/2023,"+2147.60","Direct Credit 610388 Superhero T7309077-945011","+4189.22"
18/06/2023,"+1052.00","Transfer from CBA NetBank minigolficeskating","+2041.62"
18/06/2023,"+350.00","Fast Transfer From PETER CAITHNESS J unsw board","+989.62"
17/06/2023,"-2.75","TRANSPORTFORNSW TAP SYDNEY AUS Card xx6363 Value Date: 15/06/2023","+639.62"
16/06/2023,"-500.00","SKY ZONE AUSTRALIA ABBOTSFORD VI AUS Card xx6363 Value Date: 14/06/2023","+642.37"
16/06/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 14/06/2023","+1142.37"
15/06/2023,"-23.95","Direct Debit 184534 World Gym Moore A00BGC7409Y0","+1147.37"
15/06/2023,"-17.31","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 13/06/2023","+1171.32"
14/06/2023,"-14.40","GUZMAN Y GOMEZ SURRY HILLS NS AUS Card xx6363 Value Date: 11/06/2023","+1188.63"
14/06/2023,"-8.50","JB Bondi Junction Bondi Junctio NS AUS Card xx6363 Value Date: 12/06/2023","+1203.03"
14/06/2023,"-30.80","OLE BURGERS MATRAVILLE NS AUS Card xx6363 Value Date: 12/06/2023","+1211.53"
14/06/2023,"-552.00","ICE ZOO SYDNEY ALEXANDRIA NS AUS Card xx6363 Value Date: 10/06/2023","+1242.33"
13/06/2023,"-15.50","VILLAGE AUBURN NS AUS Card xx6363 Value Date: 09/06/2023","+1794.33"
13/06/2023,"-14.40","GUZMAN Y GOMEZ SURRY HILLS NS AUS Card xx6363 Value Date: 09/06/2023","+1809.83"
13/06/2023,"-16.95","GEEKARNI PTY LTD WANAARING NS AUS Card xx6363 Value Date: 10/06/2023","+1824.23"
13/06/2023,"-2.40","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 10/06/2023","+1841.18"
13/06/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 10/06/2023","+1843.58"
13/06/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 10/06/2023","+1848.58"
10/06/2023,"-10.00","Transfer To UNSW HALL SOCIETY CommBank App Josh Caithness Ice Skati...","+1853.58"
10/06/2023,"-14.25","STEAM PURCHASE SEATTLE HH DEU Card xx6363 AUD 14.25 Value Date: 06/06/2023","+1863.58"
10/06/2023,"-25.00","Streamotion Pty Ltd North Ryde AU AUS Card xx6363 Value Date: 08/06/2023","+1877.83"
09/06/2023,"+45.80","Direct Credit 507141 AlchemyTuition AlchemyTu_P2twxPDp","+1902.83"
09/06/2023,"-1.25","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 07/06/2023","+1857.03"
09/06/2023,"-548.00","Ritz Cinemas Elsternwick AUS Card xx6363 Value Date: 06/06/2023","+1858.28"
09/06/2023,"-680.00","Ritz Cinemas Elsternwick AUS Card xx6363 Value Date: 06/06/2023","+2406.28"
09/06/2023,"-2.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 07/06/2023","+3086.28"
09/06/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 07/06/2023","+3088.78"
09/06/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 08/06/2023","+3092.28"
08/06/2023,"-23.95","Direct Debit 184534 World Gym Moore A00BESPV09YG","+3097.28"
08/06/2023,"-1.10","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 06/06/2023","+3121.23"
08/06/2023,"-13.20","GUZMAN Y GOMEZ SURRY HILLS NS AUS Card xx6363 Value Date: 06/06/2023","+3122.33"
07/06/2023,"+45.80","Direct Credit 507141 AlchemyTuition AlchemyTu_P29UQV9Z","+3135.53"
07/06/2023,"-32.55","EZI*Clublinks Manage Scoresby AU AUS Card xx6363 Value Date: 05/06/2023","+3089.73"
07/06/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 06/06/2023","+3122.28"
06/06/2023,"+1228.00","Transfer from CBA NetBank Barbie Movie Event","+3127.28"
06/06/2023,"+595.00","Transfer from CBA NetBank bowling tickets T1","+1899.28"
06/06/2023,"-52.00","Direct Debit 342190 DESRENFORDLEISUR 502282859","+1304.28"
06/06/2023,"+851.15","Salary Hype Moore Park WAGES","+1356.28"
06/06/2023,"-7.75","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 02/06/2023","+505.13"
06/06/2023,"-28.19","AMAZON MARKETPLACE AU SYDNEY SOUTH NS AUS Card xx6363 Value Date: 02/06/2023","+512.88"
06/06/2023,"-2.25","SP HYPER KARTING BELLEVUE HILL NS AUS Card xx6363 Value Date: 03/06/2023","+541.07"
06/06/2023,"-14.00","Dominos Estore Kensing dominos.com.a AU AUS Card xx6363 Value Date: 03/06/2023","+543.32"
06/06/2023,"-2.00","WOOLWORTHS 1412 EASTGARDENS AU AUS Card xx6363 Value Date: 04/06/2023","+557.32"
06/06/2023,"-2.50","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 04/06/2023","+559.32"
05/06/2023,"+45.80","Direct Credit 507141 AlchemyTuition AlchemyTu_P1P2DY9j","+561.82"
03/06/2023,"-14.40","GUZMAN Y GOMEZ SURRY HILLS NS AUS Card xx6363 Value Date: 01/06/2023","+516.02"
03/06/2023,"-3.20","TRANSPORTFORNSW TAP SYDNEY AUS Card xx6363 Value Date: 01/06/2023","+530.42"
02/06/2023,"-2.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 31/05/2023","+533.62"
02/06/2023,"-2.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 31/05/2023","+536.12"
02/06/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 31/05/2023","+538.62"
02/06/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 31/05/2023","+542.12"
02/06/2023,"-10.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 01/06/2023","+545.62"
01/06/2023,"-23.95","Direct Debit 184534 World Gym Moore A00BD6DW0BGC","+555.62"
01/06/2023,"+45.80","Direct Credit 507141 AlchemyTuition AlchemyTu_Nzu5KCbG","+579.57"
01/06/2023,"-2.85","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 30/05/2023","+533.77"
31/05/2023,"-10.79","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 29/05/2023","+536.62"
31/05/2023,"-8.12","CAFE2151 MOORE PARK NS AUS Card xx6363 Value Date: 28/05/2023","+547.41"
31/05/2023,"-2.25","SP HYPER KARTING BELLEVUE HILL NS AUS Card xx6363 Value Date: 29/05/2023","+555.53"
31/05/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 30/05/2023","+557.78"
30/05/2023,"-1.02","International Transaction Fee Value Date: 26/05/2023","+562.78"
30/05/2023,"-33.85","CHATGPT SUBSCRIPTION SAN FRANCISCO CA USA Card xx6363 USD 22.00 Value Date: 26/05/2023","+563.80"
30/05/2023,"-26.42","WWW.MERIVALE.COM* ME&U SYDNEY NS AUS Card xx6363 Value Date: 26/05/2023","+597.65"
30/05/2023,"-45.65","The Beresford Surry Hills NS AUS Card xx6363 Value Date: 26/05/2023","+624.07"
30/05/2023,"-22.60","The Beresford Surry Hills NS AUS Card xx6363 Value Date: 26/05/2023","+669.72"
30/05/2023,"-16.00","The Beresford Surry Hills NS AUS Card xx6363 Value Date: 26/05/2023","+692.32"
30/05/2023,"-28.00","The Beresford Surry Hills NS AUS Card xx6363 Value Date: 26/05/2023","+708.32"
30/05/2023,"-2.00","WW METRO 1256 SURRY HILLS AU AUS Card xx6363 Value Date: 26/05/2023","+736.32"
30/05/2023,"-5.05","TRANSPORTFORNSW TAP SYDNEY AUS Card xx6363 Value Date: 27/05/2023","+738.32"
30/05/2023,"-12.80","Jamaica Blue EQ Moore Park NS AUS Card xx6363 Value Date: 28/05/2023","+743.37"
30/05/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 27/05/2023","+756.17"
27/05/2023,"-3.25","COLES 0800 RANDWICK AU AUS Card xx6363 Value Date: 25/05/2023","+761.17"
27/05/2023,"-8.25","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 24/05/2023","+764.42"
27/05/2023,"-8.80","BOOST JUICE PTY LTD CLAYTON VI AUS Card xx6363 Value Date: 25/05/2023","+772.67"
27/05/2023,"-45.00","KMART 1127 PAGEWOOD AU AUS Card xx6363 Value Date: 25/05/2023","+781.47"
27/05/2023,"-7.40","GUZMAN Y GOMEZ SURRY HILLS NS AUS Card xx6363 Value Date: 25/05/2023","+826.47"
27/05/2023,"-12.49","TRANSPORTFORNSW TAP SYDNEY AUS Card xx6363 Value Date: 25/05/2023","+833.87"
27/05/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 26/05/2023","+846.36"
26/05/2023,"-12.50","Transfer To Emily CommBank App Piiiizzzzzza","+851.36"
26/05/2023,"-21.98","WHS MELT4 AIRSIDE S3 TULLAMARINE AU AUS Card xx6363 Value Date: 23/05/2023","+863.86"
26/05/2023,"-25.00","SOUTH PACIFIC HEALTH HAWTHORN VI AUS Card xx6363 Value Date: 23/05/2023","+885.84"
26/05/2023,"-2.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 24/05/2023","+910.84"
26/05/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 24/05/2023","+913.34"
26/05/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 25/05/2023","+916.84"
25/05/2023,"-23.95","Direct Debit 184534 World Gym Moore A00BBD3009WF","+921.84"
25/05/2023,"-13.17","RIVARENO DARLINGHURST Darlinghurst NS AUS Card xx6363 Value Date: 23/05/2023","+945.79"
25/05/2023,"-5.48","CHEMIST WAREHOUSE DOCKLANDS VI AUS Card xx6363 Value Date: 22/05/2023","+958.96"
25/05/2023,"-41.56","UNION HOTEL WINDSOR VI AUS Card xx6363 Value Date: 22/05/2023","+964.44"
25/05/2023,"-3.20","Krispy Kreme VIC Colli Melbourne VI AUS Card xx6363 Value Date: 22/05/2023","+1006.00"
25/05/2023,"-3.20","Krispy Kreme VIC Colli Melbourne VI AUS Card xx6363 Value Date: 22/05/2023","+1009.20"
25/05/2023,"-4.00","DOMINOS FLINDERS ST MELBOURNE VI AUS Card xx6363 Value Date: 22/05/2023","+1012.40"
25/05/2023,"-10.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 23/05/2023","+1016.40"
24/05/2023,"-2.00","WW METRO 3089 DOCKLANDS AU AUS Card xx6363 Value Date: 22/05/2023","+1026.40"
24/05/2023,"-32.55","EZI*Clublinks Manage Scoresby AU AUS Card xx6363 Value Date: 22/05/2023","+1028.40"
24/05/2023,"-1718.00","UNSW RANDWICK NS AUS Card xx6363 Value Date: 21/05/2023","+1060.95"
24/05/2023,"-6.95","KFC*Sale kfc.com.au NS AUS Card xx6363 Value Date: 21/05/2023","+2778.95"
24/05/2023,"-17.55","Hungry Jacks Melbourne (So AU AUS Card xx6363 Value Date: 22/05/2023","+2785.90"
24/05/2023,"-16.00","stan.com.au Sydney AU AUS Card xx6363 Value Date: 22/05/2023","+2803.45"
24/05/2023,"+89.95","Return ANYTIME SALE SALE AUS Card xx6363 Value Date: 22/05/2023","+2819.45"
23/05/2023,"-22.29","Direct Debit 342190 DESRENFORDLEISUR 498334383","+2729.50"
23/05/2023,"+516.90","Salary Hype Moore Park WAGES","+2751.79"
23/05/2023,"-25.00","SOUTH PACIFIC HEALTH HAWTHORN VI AUS Card xx6363 Value Date: 18/05/2023","+2234.89"
23/05/2023,"-3.70","WOOLWORTHS 3213 SALE AU AUS Card xx6363 Value Date: 19/05/2023","+2259.89"
23/05/2023,"-14.00","Subway Tooronga Glen Iris VI AUS Card xx6363 Value Date: 18/05/2023","+2263.59"
23/05/2023,"-89.95","ANYTIME SALE SALE AUS Card xx6363 Value Date: 19/05/2023","+2277.59"
23/05/2023,"-40.00","ANYTIME SALE SALE AUS Card xx6363 Value Date: 19/05/2023","+2367.54"
21/05/2023,"+900.00","Fast Transfer From LEANNE CAITHNESS Half of Josh's rent","+2407.54"
20/05/2023,"-25.00","SOUTH PACIFIC HEALTH HAWTHORN VI AUS Card xx6363 Value Date: 17/05/2023","+1507.54"
20/05/2023,"-7.73","CHEMIST WAREHOUSE HAWTHORN EAST VI AUS Card xx6363 Value Date: 18/05/2023","+1532.54"
20/05/2023,"-6.00","SQ *THE COOKIE BOX AU Windsor VI AUS Card xx6363 Value Date: 18/05/2023","+1540.27"
20/05/2023,"-24.90","ZONE BOWLING CLAYTON AUS Card xx6363 Value Date: 17/05/2023","+1546.27"
19/05/2023,"-3.20","Krispy Kreme T2 Mascot NS AUS Card xx6363 Value Date: 16/05/2023","+1571.17"
19/05/2023,"-16.00","MYKI STHRNCRSS RS SST MELBOURNE AUS Card xx6363 Value Date: 16/05/2023","+1574.37"
19/05/2023,"-3.98","COSTCO WHOLESALE AUSTR MOORABBIN AIR AUS Card xx6363 Value Date: 17/05/2023","+1590.37"
19/05/2023,"-7.79","COSTCO WHOLESALE AUS MOORABBIN AIR AUS Card xx6363 Value Date: 17/05/2023","+1594.35"
18/05/2023,"-23.95","Direct Debit 184534 World Gym Moore A00B9VGZ09KL","+1602.14"
18/05/2023,"-10.80","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 15/05/2023","+1626.09"
18/05/2023,"-8.00","7-ELEVEN 1292 HAWTHORN EAST VI AUS Card xx6363 Value Date: 16/05/2023","+1636.89"
18/05/2023,"-5.99","Spotify P2319EC867 Sydney AU AUS Card xx6363 Value Date: 16/05/2023","+1644.89"
18/05/2023,"-9.62","Boost Melb Airport T4 Tullamarine VI AUS Card xx6363 Value Date: 16/05/2023","+1650.88"
18/05/2023,"-7.60","VELOCE EXPRESSO PL MASCOT NS AUS Card xx6363 Value Date: 16/05/2023","+1660.50"
18/05/2023,"-2.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 16/05/2023","+1668.10"
18/05/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 16/05/2023","+1670.60"
18/05/2023,"-34.00","SKYBUS COACH SERVICQPS MELBOURNE AIR AUS Card xx6363 Value Date: 16/05/2023","+1674.10"
17/05/2023,"+7.80","Fast Transfer From S HERZOG There ya go","+1708.10"
17/05/2023,"-5.34","Transfer To Darren CommBank App Da Chonky Pizzarooni","+1700.30"
17/05/2023,"-29.60","GUZMAN Y GOMEZ SURRY HILLS NS AUS Card xx6363 Value Date: 14/05/2023","+1705.64"
17/05/2023,"-2.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 15/05/2023","+1735.24"
17/05/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 15/05/2023","+1737.74"
17/05/2023,"-10.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 16/05/2023","+1741.24"
16/05/2023,"-58.48","SOUTHPOINT PHARMACY HILLSDALE NS AUS Card xx6363 Value Date: 11/05/2023","+1751.24"
16/05/2023,"-2.24","TRANSPORTFORNSW TAP SYDNEY AUS Card xx6363 Value Date: 12/05/2023","+1809.72"
16/05/2023,"-11.25","Dominos Estore Kensing dominos.com.a AU AUS Card xx6363 Value Date: 13/05/2023","+1811.96"
16/05/2023,"-2.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 13/05/2023","+1823.21"
16/05/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 13/05/2023","+1825.71"
16/05/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 13/05/2023","+1829.21"
16/05/2023,"-3.93","TRANSPORTFORNSW TAP SYDNEY AUS Card xx6363 Value Date: 13/05/2023","+1832.71"
16/05/2023,"-1.50","7-ELEVEN 2235 KENSINGTON NS AUS Card xx6363 Value Date: 13/05/2023","+1836.64"
16/05/2023,"-6.80","Jamaica Blue EQ Moore Park NS AUS Card xx6363 Value Date: 14/05/2023","+1838.14"
16/05/2023,"-2.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 14/05/2023","+1844.94"
16/05/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 14/05/2023","+1847.44"
15/05/2023,"+91.60","Direct Credit 507141 AlchemyTuition AlchemyTu_NtXGZ9JU","+1850.94"
15/05/2023,"+6.00","Fast Transfer From JAMES NATUKOKONA laundry","+1759.34"
13/05/2023,"-17.21","WOOLWORTHS 1231 HILLSDALE AU AUS Card xx6363 Value Date: 11/05/2023","+1753.34"
13/05/2023,"-10.00","WOOLWORTHS 1231 HILLSDALE AU AUS Card xx6363 Value Date: 11/05/2023","+1770.55"
13/05/2023,"-16.20","Subway Eastgardens Eastgardens NS AUS Card xx6363 Value Date: 10/05/2023","+1780.55"
13/05/2023,"-84.95","RETAIL PRODIGY OPS PL EASTGARDENS AUS Card xx6363 Value Date: 10/05/2023","+1796.75"
13/05/2023,"-8.00","BREAD BARN BAKERY HILLSDALE AUS Card xx6363 Value Date: 11/05/2023","+1881.70"
12/05/2023,"-27.99","Bonds Eastgardens AU AUS Card xx6363 Value Date: 10/05/2023","+1889.70"
12/05/2023,"-8.45","COLES 0909 PAGEWOOD AU AUS Card xx6363 Value Date: 10/05/2023","+1917.69"
11/05/2023,"-23.95","Direct Debit 184534 World Gym Moore A00B87G50A0A","+1926.14"
11/05/2023,"-281.25","GYMSHARK SOLIHULL EN GBR Card xx6363 AUD 281.25 Value Date: 08/05/2023","+1950.09"
11/05/2023,"-18.50","VILLAGE AUBURN NS AUS Card xx6363 Value Date: 09/05/2023","+2231.34"
11/05/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 10/05/2023","+2249.84"
11/05/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 10/05/2023","+2254.84"
10/05/2023,"+43.00","Direct Credit 507141 AlchemyTuition AlchemyTu_Nrf9TdFa","+2259.84"
10/05/2023,"-32.55","EZI*Clublinks Manage Scoresby AU AUS Card xx6363 Value Date: 08/05/2023","+2216.84"
09/05/2023,"-52.00","Direct Debit 342190 DESRENFORDLEISUR 494604618","+2249.39"
09/05/2023,"-25.00","MED*ALDIMobile CHATSWOOD AU AUS Card xx6363 Value Date: 05/05/2023","+2301.39"
09/05/2023,"-2.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 05/05/2023","+2326.39"
09/05/2023,"-3.50","UNSW VILLAGE PTY LTD SYDNEY AUS Card xx6363 Value Date: 05/05/2023","+2328.89"
09/05/2023,"-3.93","TRANSPORTFORNSW TAP SYDNEY AUS Card xx6363 Value Date: 05/05/2023","+2332.39"
09/05/2023,"-12.25","Dominos Estore Kensing dominos.com.a AU AUS Card xx6363 Value Date: 06/05/2023","+2336.32"
09/05/2023,"-8.48","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 06/05/2023","+2348.57"
09/05/2023,"-13.54","IGA UNSW KENSINGTON AU AUS Card xx6363 Value Date: 06/05/2023","+2357.05"
09/05/2023,"-15.95","GEEKARNI PTY LTD WANAARING NS AUS Card xx6363 Value Date: 07/05/2023","+2370.59"
09/05/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 06/05/2023","+2386.54"
09/05/2023,"-5.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 08/05/2023","+2391.54"
08/05/2023,"+460.76","Salary Hype Moore Park WAGES","+2396.54"
06/05/2023,"-176.00","ZAHLI RESTAURANT SURRY HILLS NS AUS Card xx6363 Value Date: 04/05/2023","+1935.78"
05/05/2023,"-50.00","Cardless Cash for collection Haircut","+2111.78"
05/05/2023,"-153.49","JETSTARPGKCHI COLLINGWOOD VI AUS Card xx6363 Value Date: 02/05/2023","+2161.78"
05/05/2023,"-10.00","TRANSPORTFORNSW OPAL CHIPPENDALE AUS Card xx6363 Value Date: 03/05/2023","+2315.27"
04/05/2023,"-23.95","Direct Debit 184534 World Gym Moore A00B6MHS09MU","+2325.27"
